"MP_ID";"MP_UUID";"MP_USER_UID";"MP_INSURANCE_UID";"NAME";"ABSTRACT";"TYPE";"AMOUNT";"REIMBOURSEMENT";"DATE"
"3611";"{af7a0766-2050-4ca3-b5e5-213c70c0ce70}";"{00000000-0000-0000-0000-000000000000}";"2";"JLQE001";"Vaginoscopie";"CCAM";"";"70.0";"2011-06-30"
"3612";"{b2e0117f-b3c0-42d2-8033-9b7054e3eef7}";"{00000000-0000-0000-0000-000000000000}";"2";"JMQP001";"Vulvoscopie";"CCAM";"";"70.0";"2011-06-30"
"3613";"{f41151d9-5139-49ef-8bde-e07c9c9f17db}";"{00000000-0000-0000-0000-000000000000}";"2";"JBHE001";"Biopsie de la voie excrétrice supérieure, par endoscopie rétrograde";"CCAM";"267,66";"70.0";"2011-06-30"
"3614";"{b9ccf00c-f8a7-4353-9858-85f56f74531e}";"{00000000-0000-0000-0000-000000000000}";"2";"JDHE002";"Biopsie de la vessie à la pince, par endoscopie";"CCAM";"38,01";"70.0";"2011-06-30"
"3615";"{e59b073c-14e0-4108-b7f9-96459c634482}";"{00000000-0000-0000-0000-000000000000}";"2";"JDHE001";"Biopsie de la vessie à l'anse coupante, par endoscopie";"CCAM";"86,87";"70.0";"2011-06-30"
"3616";"{3ba6929c-8025-4df9-8318-faf61fbe5d8c}";"{00000000-0000-0000-0000-000000000000}";"2";"JDHE003";"Biopsie randomisée de la vessie, par endoscopie";"CCAM";"97,97";"70.0";"2011-06-30"
"3617";"{2b1791e8-84a5-4596-a4ee-62faa060de8e}";"{00000000-0000-0000-0000-000000000000}";"2";"JEHE002";"Biopsie de l'urètre à la pince, par endoscopie";"CCAM";"54,86";"70.0";"2011-06-30"
"3618";"{158ce9e9-dcfa-4c47-8ba8-1feff48f9a30}";"{00000000-0000-0000-0000-000000000000}";"2";"JEHE001";"Biopsie de l'urètre à l'anse coupante, par endoscopie";"CCAM";"58,15";"70.0";"2011-06-30"
"3619";"{17966cf5-b4aa-472a-b96a-526b9af56575}";"{00000000-0000-0000-0000-000000000000}";"2";"JAHJ002";"Ponction de kyste du rein, par voie transcutanée avec guidage échographique";"CCAM";"57,60";"70.0";"2011-06-30"
"3620";"{507ee76c-a4a8-43fa-b93e-ebc33fb8adc5}";"{00000000-0000-0000-0000-000000000000}";"2";"JAHH001";"Ponction de kyste du rein, par voie transcutanée avec guidage radiologique";"CCAM";"57,60";"70.0";"2011-06-30"
"3621";"{aa360c3c-b7d0-414b-a123-72d43a6c7276}";"{00000000-0000-0000-0000-000000000000}";"2";"JAHJ005";"Ponction des cavités du rein, par voie transcutanée avec guidage échographique";"CCAM";"57,60";"70.0";"2011-06-30"
"3622";"{218a815e-676f-4664-9504-61c71010f251}";"{00000000-0000-0000-0000-000000000000}";"2";"JAHJ004";"Ponction des cavités du rein par voie transcutanée avec guidage échographique, avec enregistrement de la pression pyélique sous perfusion";"CCAM";"57,60";"70.0";"2011-06-30"
"3623";"{8df3e057-9bb8-4b77-84ce-ddddf21cb29e}";"{00000000-0000-0000-0000-000000000000}";"2";"JAHB001";"Biopsie du rein, par voie transcutanée sans guidage";"CCAM";"65,72";"70.0";"2011-06-30"
"3624";"{e9ccaeb8-b450-414e-a93e-b4b73a6f29a8}";"{00000000-0000-0000-0000-000000000000}";"2";"JAHJ006";"Biopsie du rein sur une cible, par voie transcutanée avec guidage échographique";"CCAM";"76,80";"70.0";"2011-06-30"
"3625";"{99fc629e-78c3-4963-8c1c-909bf25a9a46}";"{00000000-0000-0000-0000-000000000000}";"2";"JAHJ007";"Biopsie du rein sur plusieurs cibles, par voie transcutanée avec guidage échographique";"CCAM";"76,80";"70.0";"2011-06-30"
"3626";"{36415f33-290c-4e1a-be14-e7be4da0dc66}";"{00000000-0000-0000-0000-000000000000}";"2";"JAHH002";"Biopsie du rein, par voie jugulaire transcutanée avec guidage radiologique";"CCAM";"76,80";"70.0";"2011-06-30"
"3627";"{d13afd2b-6a11-4a8b-a0c7-b20d2c78a712}";"{00000000-0000-0000-0000-000000000000}";"2";"JAHC001";"Biopsie du rein, par cœlioscopie ou par rétropéritonéoscopie";"CCAM";"154,20";"70.0";"2011-06-30"
"3628";"{40138747-5625-427e-9dbf-0a739a808bf8}";"{00000000-0000-0000-0000-000000000000}";"2";"JAHA001";"Biopsie du rein, par abord direct";"CCAM";"129,97";"70.0";"2011-06-30"
"3629";"{e2da2ed6-7984-4a72-ab7b-5ea050cd9c73}";"{00000000-0000-0000-0000-000000000000}";"2";"JCLE003";"Pose d'une sonde urétérale à visée diagnostique, par endoscopie rétrograde";"CCAM";"66,21";"70.0";"2011-06-30"
"3630";"{6c4d182f-cedb-4fe9-8e6f-1f5632dccc13}";"{00000000-0000-0000-0000-000000000000}";"2";"JEHD001";"Frottis et/ou prélèvement urétral";"CCAM";"8,59";"70.0";"2011-06-30"
"3631";"{a9d36738-bfbd-40d2-94f4-7a2bd0a9d425}";"{00000000-0000-0000-0000-000000000000}";"2";"JGHB001";"Ponction-cytoaspiration de la prostate, par voie transrectale ou transpérinéale";"CCAM";"38,40";"70.0";"2011-06-30"
"3632";"{4be713e3-252f-4402-9a58-34d6e78d2ebb}";"{00000000-0000-0000-0000-000000000000}";"2";"JGHD001";"Biopsie de la prostate, par voie transrectale avec guidage au doigt";"CCAM";"42,44";"70.0";"2011-06-30"
"3633";"{ad5f16ab-4c1d-411d-86e2-2e73dd63f031}";"{00000000-0000-0000-0000-000000000000}";"2";"JGHJ001";"Biopsie de la prostate, par voie transrectale avec guidage échographique";"CCAM";"76,80";"70.0";"2011-06-30"
"3634";"{9c09591b-f1e3-4853-8cb4-77cd4867353d}";"{00000000-0000-0000-0000-000000000000}";"2";"JGHB002";"Biopsie de la prostate, par voie transpérinéale avec guidage au doigt";"CCAM";"39,98";"70.0";"2011-06-30"
"3635";"{2064b648-38c5-4ada-aafa-7f27674ca8ec}";"{00000000-0000-0000-0000-000000000000}";"2";"JGHJ002";"Biopsie de la prostate, par voie transpérinéale avec guidage échographique";"CCAM";"76,80";"70.0";"2011-06-30"
"3636";"{c5baef52-c476-4262-abb7-e601a7389db4}";"{00000000-0000-0000-0000-000000000000}";"2";"JHCB001";"Microponction du testicule, par voie transcutanée";"CCAM";"38,40";"70.0";"2011-06-30"
"3637";"{e20ab7e6-9a95-49a8-a7ec-82e420bb5bf6}";"{00000000-0000-0000-0000-000000000000}";"2";"JHHB002";"Biopsie du testicule, par voie transcutanée";"CCAM";"41,62";"70.0";"2011-06-30"
"3638";"{de11babf-372c-43d9-818e-9da515d9c807}";"{00000000-0000-0000-0000-000000000000}";"2";"JHHA002";"Biopsie unilatérale du testicule, par abord direct";"CCAM";"54,37";"70.0";"2011-06-30"
"3639";"{7d568e21-812f-451e-a771-4bb27802913b}";"{00000000-0000-0000-0000-000000000000}";"2";"JHHA003";"Biopsie bilatérale du testicule, par abord direct";"CCAM";"76,83";"70.0";"2011-06-30"
"3640";"{a612b85c-d703-4a38-966f-8756631e42e9}";"{00000000-0000-0000-0000-000000000000}";"2";"JHCF001";"Microprélèvement de l'épididyme, par voie transcutanée";"CCAM";"83,60";"70.0";"2011-06-30"
"3641";"{295cb04f-fef4-40b8-943e-fc84a07b05f5}";"{00000000-0000-0000-0000-000000000000}";"2";"JHCA003";"Microprélèvement de l'épididyme, par abord direct";"CCAM";"125,40";"70.0";"2011-06-30"
"3642";"{8ad1dde2-3bbe-4efa-b48d-ee9e23d9c957}";"{00000000-0000-0000-0000-000000000000}";"2";"JHHB001";"Ponction des corps caverneux du pénis";"CCAM";"38,40";"70.0";"2011-06-30"
"3643";"{4920928b-2d05-4c1c-9602-773c8b6e3d27}";"{00000000-0000-0000-0000-000000000000}";"2";"JHHA001";"Biopsie du pénis";"CCAM";"25,82";"70.0";"2011-06-30"
"3644";"{a57219ca-f7dd-47dc-a427-acf4a4dcd79d}";"{00000000-0000-0000-0000-000000000000}";"2";"JKGD003";"Curetage de la cavité de l'utérus à visée diagnostique";"CCAM";"62,70";"70.0";"2011-06-30"
"3645";"{ebc4a5ae-1f43-42c3-9674-fca4e739b4a2}";"{00000000-0000-0000-0000-000000000000}";"2";"JKHA001";"Biopsie ou frottis de l'endomètre, sans hystéroscopie";"CCAM";"42,24";"70.0";"2011-06-30"
"3646";"{3ae5634e-9ca1-4637-ae60-e839f902eb51}";"{00000000-0000-0000-0000-000000000000}";"2";"JKHA002";"Biopsie du col de l'utérus";"CCAM";"16,47";"70.0";"2011-06-30"
"3647";"{cc5a634f-e04e-4c4f-bd48-7cf6282f0c84}";"{00000000-0000-0000-0000-000000000000}";"2";"JLHA001";"Biopsie du vagin";"CCAM";"17,68";"70.0";"2011-06-30"
"3648";"{bc5caa64-c60c-47c7-9d79-aabcf118a9d6}";"{00000000-0000-0000-0000-000000000000}";"2";"JMHA001";"Biopsie de la vulve";"CCAM";"18,48";"70.0";"2011-06-30"
"3649";"{51d235ca-9188-4c4b-b432-15557d9ece33}";"{00000000-0000-0000-0000-000000000000}";"2";"JKHD001";"Prélèvement cervicovaginal";"CCAM";"9,64";"70.0";"2011-06-30"
"3650";"{c6b7e7c8-fede-4611-b79f-18b71ffa8eda}";"{00000000-0000-0000-0000-000000000000}";"2";"JHQA002";"Exploration du contenu scrotal sans biopsie, par abord scrotal";"CCAM";"59,72";"70.0";"2011-06-30"
"3651";"{0f6b9835-3f12-4236-a5e1-c4d0d7de8be6}";"{00000000-0000-0000-0000-000000000000}";"2";"JHQA003";"Exploration du contenu scrotal avec biopsie, par abord scrotal";"CCAM";"67,53";"70.0";"2011-06-30"
"3652";"{23360cf2-e098-4691-880b-28cfd2703058}";"{00000000-0000-0000-0000-000000000000}";"2";"JHQA001";"Exploration du contenu scrotal, par abord inguinal";"CCAM";"97,20";"70.0";"2011-06-30"
"3653";"{c414fe6c-ffcd-49c6-b711-b8e5e845db9c}";"{00000000-0000-0000-0000-000000000000}";"2";"JJPC002";"Ovariotomie exploratrice, par cœlioscopie";"CCAM";"131,79";"70.0";"2011-06-30"
"3654";"{c6c50c1b-037c-4b0a-97ec-fc161d5a3896}";"{00000000-0000-0000-0000-000000000000}";"2";"JJPA002";"Ovariotomie exploratrice, par laparotomie";"CCAM";"167,20";"70.0";"2011-06-30"
"3655";"{5aebd905-e15a-4a6b-9577-fafb21243b23}";"{00000000-0000-0000-0000-000000000000}";"2";"JANH002";"Sclérose d'un kyste du rein par injection d'agent pharmacologique, par voie transcutanée avec guidage scanographique";"CCAM";"57,60";"70.0";"2011-06-30"
"3656";"{d291e03b-f289-40c3-ae79-9a0ccf852827}";"{00000000-0000-0000-0000-000000000000}";"2";"JANH001";"Sclérose de plusieurs kystes du rein par injection d'agent pharmacologique, par voie transcutanée avec guidage scanographique";"CCAM";"86,40";"70.0";"2011-06-30"
"3657";"{eaec9d5b-fc19-47b9-a7b9-76e7b2d03092}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFC008";"Résection de kyste non parasitaire du rein, par cœlioscopie ou par rétropéritonéoscopie";"CCAM";"294,51";"70.0";"2011-06-30"
"3658";"{13a8790d-4783-4180-95e7-021a7bca79e9}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA007";"Résection de kyste non parasitaire du rein, par lombotomie";"CCAM";"211,68";"70.0";"2011-06-30"
"3659";"{3732c586-6f2c-415d-9799-66688c9d884e}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA004";"Résection de kyste parasitaire du rein, par lombotomie";"CCAM";"284,88";"70.0";"2011-06-30"
"3660";"{8303cb08-92e8-42d6-9665-771571f5db07}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFC005";"Néphrectomie partielle, par cœlioscopie ou par rétropéritonéoscopie";"CCAM";"517,61";"70.0";"2011-06-30"
"3661";"{2ee8b860-3874-42b9-8cca-c2aa61e39508}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA030";"Néphrectomie partielle sans dissection du pédicule vasculaire, par laparotomie";"CCAM";"395,71";"70.0";"2011-06-30"
"3662";"{c5bdc767-67fb-4635-ba2f-d840c2e2b578}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA024";"Néphrectomie partielle sans dissection du pédicule vasculaire, par lombotomie ou par abord lombal vertical";"CCAM";"392,84";"70.0";"2011-06-30"
"3663";"{ecf7f982-8092-4377-b0f9-b2c6a2edf23c}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA019";"Néphrectomie partielle avec dissection du pédicule vasculaire, par laparotomie";"CCAM";"498,93";"70.0";"2011-06-30"
"3664";"{acef6021-5cbc-4932-8a71-44ca3f61c5fe}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA008";"Néphrectomie partielle avec dissection du pédicule vasculaire, par lombotomie ou par abord lombal postérieur";"CCAM";"462,34";"70.0";"2011-06-30"
"3665";"{b888f143-4ee6-4729-addd-3dc07f1651b4}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA006";"Néphrectomie partielle ex situ avec autotransplantation du rein, par abord direct";"CCAM";"922,31";"70.0";"2011-06-30"
"3666";"{359093f0-09ec-457a-8e64-dacb794a8f28}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFC002";"Héminéphrectomie avec urétérectomie partielle, par cœlioscopie ou par rétropéritonéoscopie";"CCAM";"523,03";"70.0";"2011-06-30"
"3667";"{049314be-b993-4d56-ab28-5987eaae2803}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA001";"Héminéphrectomie avec urétérectomie partielle, par abord direct";"CCAM";"478,86";"70.0";"2011-06-30"
"3668";"{08d84a4e-ff0d-407f-9039-874bc06a9fd0}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFC007";"Héminéphrectomie avec urétérectomie totale, par cœlioscopie ou par rétropéritonéoscopie";"CCAM";"635,29";"70.0";"2011-06-30"
"3669";"{f04ce1cc-d978-418e-9395-2978940e098a}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA003";"Héminéphrectomie avec urétérectomie totale, par abord direct";"CCAM";"580,84";"70.0";"2011-06-30"
"3670";"{7bbc7f72-ca5f-4bde-9828-873b2799689d}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA026";"Héminéphrectomie pour fusion rénale, par abord direct";"CCAM";"470,56";"70.0";"2011-06-30"
"3671";"{46abbf05-be37-4b67-8ed3-c2daec8378f5}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFC006";"Néphrectomie totale unilatérale, par cœlioscopie ou par rétropéritonéoscopie";"CCAM";"498,41";"70.0";"2011-06-30"
"3672";"{8f422456-08e3-4518-b063-c5f97fafa401}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA023";"Néphrectomie totale unilatérale, par laparotomie";"CCAM";"337,86";"70.0";"2011-06-30"
"3673";"{feb42bc2-7e31-4e7e-8694-37e32664143e}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA010";"Néphrectomie totale unilatérale, par abord lombal vertical";"CCAM";"344,85";"70.0";"2011-06-30"
"3674";"{f09d32b3-4e5a-45d4-a11b-6c505776c43b}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA002";"Néphrectomie totale, par lombotomie";"CCAM";"337,86";"70.0";"2011-06-30"
"3675";"{bb89901d-2a86-4a37-a291-8931310f71a8}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFC001";"Néphro-urétérectomie totale, par cœlioscopie ou par rétropéritonéoscopie";"CCAM";"629,53";"70.0";"2011-06-30"
"3676";"{f8b09102-2946-4383-b485-74f501c97fd6}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA032";"Néphro-urétérectomie totale, par abord direct";"CCAM";"543,42";"70.0";"2011-06-30"
"3677";"{4c3e6cee-d718-4a5c-8d79-d9d1bec719c5}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA015";"Transplantectomie rénale, par abord direct";"CCAM";"303,60";"70.0";"2011-06-30"
"3678";"{2cce427b-2ee7-4feb-b1d9-f60a8e7d3528}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFC004";"Binéphrectomie, par cœlioscopie ou par rétropéritonéoscopie";"CCAM";"643,29";"70.0";"2011-06-30"
"3679";"{2bd42fcf-9a89-4641-af07-17bc3feb90f0}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA016";"Binéphrectomie, par laparotomie";"CCAM";"451,24";"70.0";"2011-06-30"
"3680";"{3db73319-f73f-4869-a24a-1a1fcf64ab53}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA027";"Binéphrectomie, par abords lombaux verticaux";"CCAM";"494,42";"70.0";"2011-06-30"
"3681";"{016b4b18-8a38-41be-b1e4-80d4e5c98f53}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA031";"Néphrectomie totale élargie à la loge rénale, par thoraco-phréno-laparotomie";"CCAM";"585,77";"70.0";"2011-06-30"
"3682";"{08ab5794-0d0d-4694-8f04-c5ab55523ec7}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFC019";"Néphrectomie totale élargie à la loge rénale, par cœlioscopie ou rétropéritonéoscopie";"CCAM";"537,95";"70.0";"2011-06-30"
"3683";"{200331e2-b646-4c13-bcce-046ba0ba66e2}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA009";"Néphrectomie totale élargie à la loge rénale, par laparotomie ou par abord lomboabdominal";"CCAM";"426,97";"70.0";"2011-06-30"
"3684";"{96b9a164-11d4-4005-834a-2c17721c923d}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA022";"Néphrectomie totale élargie à la loge rénale avec thrombectomie par cavotomie, par thoraco-phréno-laparotomie";"CCAM";"746,60";"70.0";"2011-06-30"
"3685";"{06ba5c07-3196-4108-ba76-cf3b220feddd}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA014";"Néphrectomie totale élargie à la loge rénale avec thrombectomie par cavotomie, par laparotomie ou par abord lomboabdominal";"CCAM";"681,97";"70.0";"2011-06-30"
"3686";"{9cd00ec4-91d5-465f-8440-44333594413d}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA021";"Néphrectomie totale élargie à la loge rénale avec surrénalectomie, par thoraco-phréno-laparotomie";"CCAM";"595,23";"70.0";"2011-06-30"
"3687";"{609e421f-15c7-481a-928d-cc6edb1f6152}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFC010";"Néphrectomie totale élargie à la loge rénale avec surrénalectomie, par cœlioscopie ou rétropéritonéoscopie";"CCAM";"593,87";"70.0";"2011-06-30"
"3688";"{fc2b86ab-1c0f-471d-9e24-203e718dde98}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA029";"Néphrectomie totale élargie à la loge rénale avec surrénalectomie, par laparotomie ou par abord lomboabdominal";"CCAM";"460,28";"70.0";"2011-06-30"
"3689";"{04ab4d84-773b-44de-afc8-1698fd3ba898}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA025";"Néphrectomie totale élargie à la loge rénale avec surrénalectomie et thrombectomie par cavotomie, par thoraco-phréno-laparotomie";"CCAM";"780,32";"70.0";"2011-06-30"
"3690";"{41c800d3-5245-4bce-9828-f2e1b5e2d1ee}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA028";"Néphrectomie totale élargie à la loge rénale avec surrénalectomie et thrombectomie par cavotomie, par laparotomie ou par abord lomboabdominal";"CCAM";"715,69";"70.0";"2011-06-30"
"3691";"{f60cf84e-6113-46d1-b9e1-d73778b51e55}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA011";"Néphrectomie totale élargie à la loge rénale avec thrombectomie par cavotomie et contrôle intraatrial cardiaque, par thoraco-phréno-laparotomie";"CCAM";"839,95";"70.0";"2011-06-30"
"3692";"{a6a079b6-b8f7-49fa-bc83-abb4545ddb29}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA005";"Néphrectomie totale élargie à la loge rénale avec résection latérale de la veine cave inférieure, par abord direct";"CCAM";"756,81";"70.0";"2011-06-30"
"3693";"{e3bdb957-ed30-49a5-9985-083afee45778}";"{00000000-0000-0000-0000-000000000000}";"2";"JACA001";"Suture de plaie ou de fracture du rein limitée au parenchyme, par abord direct";"CCAM";"274,66";"70.0";"2011-06-30"
"3694";"{8ffede8b-f367-4340-9360-5cb85dd57100}";"{00000000-0000-0000-0000-000000000000}";"2";"JAMA002";"Réparation d'un traumatisme complexe du rein et de la voie excrétrice, par abord direct";"CCAM";"491,82";"70.0";"2011-06-30"
"3695";"{a8d6fc37-3032-44d6-b86e-b0f60022ee3e}";"{00000000-0000-0000-0000-000000000000}";"2";"JASA001";"Hémostase de plaie ou de fracture du rein par pose de filet périrénal, par abord direct";"CCAM";"285,76";"70.0";"2011-06-30"
"3696";"{0ebc214c-8b95-4536-a5fb-13dba32523f5}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA013";"Prélèvement d'un rein sur un donneur vivant, par abord direct";"CCAM";"";"70.0";"2011-06-30"
"3697";"{cc713d47-3d7c-4bf3-8049-0632aeba62b1}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFC003";"Prélèvement d'un rein sur un donneur vivant, par cœlioscopie ou par rétropéritonéoscopie";"CCAM";"";"70.0";"2011-06-30"
"3698";"{dfe034b2-1242-4958-bc86-e0f6b51b94d6}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA018";"Prélèvement d'un rein sur un sujet en état de mort encéphalique";"CCAM";"376,39";"70.0";"2011-06-30"
"3699";"{8193e9a1-2b2d-4e85-98cd-ef1bf9036e24}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA017";"Prélèvement des 2 reins sur un sujet en état de mort encéphalique";"CCAM";"544,61";"70.0";"2011-06-30"
"3700";"{ecb21436-26ef-4549-a132-ff51e68b403f}";"{00000000-0000-0000-0000-000000000000}";"2";"JAFA020";"Prélèvement des 2 reins au cours d'un prélèvement multiorgane, sur un sujet en état de mort encéphalique";"CCAM";"406,69";"70.0";"2011-06-30"
"3701";"{a7557b1d-0a27-483b-abae-91d0944d7f38}";"{00000000-0000-0000-0000-000000000000}";"2";"JAEA003";"Transplantation du rein";"CCAM";"";"70.0";"2011-06-30"
"3702";"{4a27b410-53de-4a94-9c36-3c1e4649cb15}";"{00000000-0000-0000-0000-000000000000}";"2";"JAEA002";"Autotransplantation du rein, par abord direct";"CCAM";"700,98";"70.0";"2011-06-30"
"3703";"{c8bb5c55-ea0a-407a-a1a0-ffd7edf11cda}";"{00000000-0000-0000-0000-000000000000}";"2";"JADA001";"Néphropexie, par abord direct";"CCAM";"206,05";"70.0";"2011-06-30"
"3704";"{b946013b-2e0f-46bb-b7c5-c2f9a62dbe8c}";"{00000000-0000-0000-0000-000000000000}";"2";"JAPC018";"Section de l'isthme d'un rein en fer à cheval, par cœlioscopie";"CCAM";"374,42";"70.0";"2011-06-30"
"3705";"{1cca10a1-e939-4af1-a35f-3ca63746e441}";"{00000000-0000-0000-0000-000000000000}";"2";"JAPA001";"Section de l'isthme d'un rein en fer à cheval, par abord direct";"CCAM";"417,45";"70.0";"2011-06-30"
